branch_id;serie;emission_date;weight;weight_m3;weight_charged;m3;shipping_value;tax_amount;total_value;type_transportation;lot;origin_branch_id;recipient_branch_id;calculation_branch_id;debit_branch_id;shipping_table_order;shipping_table;shipping_type;insurance;insurance_contract;delivery_time;doct_blocked;sender_customer_id;recipient_customer_id;consignee_customer_id;debtor_customer_id;customer_calculation_id;delivery_route_id;delivery_date;cte_protocol;cte_key;cte_situation;cte_sefaz_return;cost_center_id;bill
23;14;2023-04-02 08:52:48;52;41;34,750000;20,690000;4973.79; 99.48 ; 5073.27 ;CIF;20;11;11;11;11;1;1;AEREO;Averbado;2451289;2024-02-29;0;511;114;;511;511;1;2024-03-03;210251936;32202342908126500014355147205510350108995555;Autorizado;Autorizado;1;
6;12;2023-05-06 20:09:36;25;7;14,640000;24,650000;33011.71; 990.35 ; 34002.06 ;CIF;61;9;9;9;9;2;1;RODOVIARIO;Não Averbado;;2024-03-01;0;641;746;;641;641;1;;572737419;43202352908126500014355122454689800108849999;Aguardando retorno da Sefaz;Autorizado;1;
19;13;2023-12-15 01:26:24;31;51;8,590000;16,150000;15703.5; 471.11 ; 16174.61 ;CIF;58;21;8;21;21;3;1;RODOVIARIO;Não Averbado;;2024-03-03;0;911;788;;911;911;1;;602450774;29202312290812650001435513765999127010837999;Aguardando retorno da Sefaz;Autorizado;1;
4;10;2022-11-30 07:12:00;55;44;50,160000;40,280000;6102.62; 183.08 ; 6285.7 ;FOB;33;10;4;4;4;3;1;RODOVIARIO;Averbado;622627;2024-02-15;0;657;927;;927;927;1;;728434797;36202211290812650001435510495783790010829444;Rejeitado;Schema Invalido;1;
17;12;2023-04-19 02:24:00;22;39;47,470000;41,130000;5594.78; 167.84 ; 5762.62 ;FOB;81;6;18;18;18;1;1;AEREO;Averbado;2436322;2024-02-22;0;217;627;;627;627;1;;760669385;53202342908126500014355124494139010108159999;Rejeitado;Schema Invalido;1;
13;14;2023-07-05 16:19:12;35;25;21,900000;38,630000;19729.21; 197.29 ; 19926.5 ;FOB;12;9;22;22;22;3;1;AEREO;Não Averbado;;2024-02-22;0;984;905;;905;905;1;;605237699;35202372908126500014355147856875380108901111;Aguardando retorno da Sefaz;Autorizado;1;
14;10;2023-10-08 09:36:00;51;43;19,660000;30,210000;29866.05; 597.32 ; 30463.37 ;FOB;76;2;3;3;3;3;1;RODOVIARIO;Averbado;930111;2024-02-20;0;950;256;;256;256;1;2024-02-21;689450855;19202310290812650001435510170686016010868666;Aguardando retorno da Sefaz;Autorizado;1;
8;15;2022-03-07 18:14:24;22;10;38,660000;45,180000;31825.94; 954.78 ; 32780.72 ;FOB;51;20;23;23;23;3;1;RODOVIARIO;Não Averbado;;2024-02-24;0;166;621;;621;621;1;2024-02-14;620996850;14202232908126500014355151765748680108816666;Autorizado;Autorizado;1;
18;14;2023-01-13 04:04:48;12;48;18,430000;21,900000;27535.87; 275.36 ; 27811.23 ;FOB;55;2;13;13;13;1;1;RODOVIARIO;Averbado;1222376;2024-03-03;0;696;789;;789;789;1;2024-02-29;593432582;19202312908126500014355145277986740108230000;Aguardando retorno da Sefaz;Autorizado;1;
18;12;2022-04-02 06:57:36;22;27;28,290000;52,300000;20537.82; 205.38 ; 20743.2 ;CIF;78;9;25;9;9;3;1;AEREO;Averbado;135103;2024-03-01;0;781;370;;781;781;1;;185073746;36202242908126500014355123363091050108963333;Rejeitado;Schema Invalido;1;
16;11;2022-02-26 19:26:24;22;35;23,980000;28,480000;34920.52; 1047.62 ; 35968.14 ;CIF;37;7;7;7;7;2;1;AEREO;Averbado;2380652;2024-02-14;0;693;707;;693;693;1;;756125143;44202222908126500014355112797531810108805555;Aguardando retorno da Sefaz;Autorizado;1;
6;14;2023-06-29 05:31:12;1;21;9,080000;9,380000;11012.39; 330.37 ; 11342.76 ;FOB;86;22;5;5;5;2;1;AEREO;Averbado;2225018;2024-02-18;0;24;985;;985;985;1;;937283502;20202362908126500014355142174212980108946666;Aguardando retorno da Sefaz;Autorizado;1;
14;12;2023-06-28 07:12:00;17;45;21,790000;36,060000;535.1; 5.35 ; 540.45 ;CIF;39;9;1;9;9;1;1;RODOVIARIO;Averbado;1120056;2024-03-03;0;957;700;;957;957;1;;490422673;52202362908126500014355124196767040108573333;Aguardando retorno da Sefaz;Autorizado;1;
12;13;2022-12-19 08:38:24;22;11;16,330000;25,740000;10510.31; 315.31 ; 10825.62 ;CIF;3;10;1;10;10;1;1;RODOVIARIO;Não Averbado;;2024-02-28;0;195;964;;195;195;1;;143321657;32202212290812650001435513395916127010849111;Aguardando retorno da Sefaz;Autorizado;1;
4;12;2022-10-10 12:28:48;26;9;16,250000;46,550000;23525.3; 470.51 ; 23995.81 ;FOB;92;4;14;14;14;1;1;AEREO;Não Averbado;;2024-03-04;0;648;773;;773;773;1;2024-02-14;557628250;37202210290812650001435512810349257010810555;Aguardando retorno da Sefaz;Autorizado;1;
9;14;2024-01-15 00:14:24;6;51;53,090000;29,530000;1299.75; 38.99 ; 1338.74 ;CIF;18;6;22;6;6;3;1;AEREO;Averbado;2551675;2024-02-29;0;717;483;;717;717;1;2024-03-02;855116940;36202412908126500014355148433186610108886666;Aguardando retorno da Sefaz;Autorizado;1;
25;11;2023-10-03 09:36:00;21;25;13,750000;2,950000;19594.84; 587.85 ; 20182.69 ;CIF;16;4;3;4;4;2;1;AEREO;Averbado;1375690;2024-02-28;0;27;744;;27;27;1;2024-02-24;127652655;18202310290812650001435511867183501010894222;Autorizado;Autorizado;1;
17;12;2022-07-07 18:00:00;6;43;24,550000;31,180000;19892.38; 596.77 ; 20489.15 ;FOB;67;4;23;23;23;3;1;RODOVIARIO;Averbado;1890741;2024-03-02;0;6;68;;68;68;1;;312955254;26202272908126500014355123227596701083477777;Aguardando retorno da Sefaz;Autorizado;1;
10;12;2023-10-08 01:40:48;30;50;31,680000;19,390000;2246.85; 44.94 ; 2291.79 ;CIF;66;17;10;17;17;3;1;RODOVIARIO;Não Averbado;;2024-02-17;0;916;677;;916;916;1;2024-02-24;155834962;15202310290812650001435512328687974010877888;Autorizado;Autorizado;1;
25;11;2023-12-16 06:14:24;24;31;17,890000;34,620000;12133.2; 364 ; 12497.2 ;CIF;85;7;1;7;7;1;1;RODOVIARIO;Não Averbado;;2024-02-28;0;445;519;;445;445;1;2024-03-01;608303269;52202312290812650001435511546597747010882777;Autorizado;Autorizado;1;
9;11;2022-02-13 06:57:36;34;29;50,840000;16,790000;6227.44; 186.82 ; 6414.26 ;FOB;19;25;18;18;18;2;1;RODOVIARIO;Averbado;1930194;2024-02-17;0;907;478;;478;478;1;2024-03-01;503369577;31202222908126500014355111543070150108183333;Autorizado;Autorizado;1;
25;14;2023-10-04 13:40:48;38;10;49,020000;33,760000;9398.52; 281.96 ; 9680.48 ;CIF;35;17;3;17;17;3;1;RODOVIARIO;Não Averbado;;2024-02-15;0;318;825;;318;318;1;2024-03-01;961496391;45202310290812650001435514483295290010847333;Rejeitado;Schema Invalido;1;
17;15;2022-07-09 11:16:48;33;24;21,580000;5,600000;18666.45; 186.66 ; 18853.11 ;FOB;62;19;16;16;16;1;1;RODOVIARIO;Averbado;614911;2024-02-18;0;158;710;;710;710;1;;453482690;48202272908126500014355156089854740108733333;Autorizado;Autorizado;1;
17;13;2023-09-02 07:26:24;6;31;37,960000;32,730000;34049.15; 680.98 ; 34730.13 ;FOB;91;14;25;25;25;3;1;AEREO;Não Averbado;;2024-02-19;0;480;996;;996;996;1;;778333312;37202392908126500014355136956306150108512222;Autorizado;Autorizado;1;
14;11;2023-02-06 12:43:12;49;39;39,700000;12,870000;21173.46; 635.2 ; 21808.66 ;CIF;73;25;25;25;25;3;1;AEREO;Não Averbado;;2024-02-23;0;557;32;;557;557;1;2024-02-22;555219212;25202322908126500014355116823827840108407777;Aguardando retorno da Sefaz;Autorizado;1;
25;10;2022-07-12 22:48:00;10;41;46,850000;28,650000;28526.98; 285.27 ; 28812.25 ;FOB;92;9;18;18;18;3;1;RODOVIARIO;Não Averbado;;2024-02-27;0;587;575;;575;575;1;2024-02-27;156722251;18202272908126500014355102316944630108531111;Autorizado;Autorizado;1;
25;12;2022-07-09 13:26:24;54;10;7,590000;8,610000;9619.43; 192.39 ; 9811.82 ;CIF;33;7;5;7;7;3;1;AEREO;Averbado;1450853;2024-02-25;0;185;139;;185;185;1;2024-02-25;709759178;26202272908126500014355129075089690108823333;Aguardando retorno da Sefaz;Autorizado;1;
16;15;2023-04-28 06:43:12;12;6;33,490000;5,390000;23547.5; 470.95 ; 24018.45 ;FOB;76;5;7;7;7;3;1;AEREO;Averbado;389850;2024-02-16;0;840;234;;234;234;1;2024-02-24;597441476;41202342908126500014355157498856130108148888;Rejeitado;Schema Invalido;1;
18;10;2022-07-27 07:55:12;44;14;23,950000;15,320000;24003.92; 480.08 ; 24484 ;CIF;10;13;12;13;13;1;1;AEREO;Averbado;1164545;2024-03-03;0;445;960;;445;445;1;2024-02-23;397089065;36202272908126500014355106058783710108523333;Rejeitado;Schema Invalido;1;
19;12;2022-05-04 09:07:12;46;54;54,580000;29,310000;9982.48; 299.47 ; 10281.95 ;CIF;48;18;15;18;18;1;1;AEREO;Não Averbado;;2024-03-01;0;751;650;;751;751;1;2024-02-17;311133057;43202252908126500014355125380674701082044444;Aguardando retorno da Sefaz;Autorizado;1;
6;11;2022-12-26 00:14:24;20;43;25,440000;21,820000;27722.52; 277.23 ; 27999.75 ;CIF;65;4;12;4;4;3;1;RODOVIARIO;Averbado;707009;2024-02-16;0;911;146;;911;911;1;;699103042;12202212290812650001435511702635965010830666;Aguardando retorno da Sefaz;Autorizado;1;
6;10;2022-06-22 09:50:24;55;53;37,690000;8,750000;23876.76; 477.54 ; 24354.3 ;CIF;89;16;1;16;16;1;1;AEREO;Averbado;2331360;2024-03-03;0;71;844;;71;71;1;;247948340;39202262908126500014355104794440810108588888;Aguardando retorno da Sefaz;Autorizado;1;
20;11;2022-01-30 11:31:12;10;49;51,480000;13,440000;2477.94; 24.78 ; 2502.72 ;FOB;47;1;13;13;13;1;1;AEREO;Não Averbado;;2024-02-14;0;602;739;;739;739;1;2024-02-14;617189357;17202212908126500014355114310699510108262222;Rejeitado;Schema Invalido;1;
6;15;2023-08-22 10:04:48;10;52;21,750000;34,260000;4549.12; 90.98 ; 4640.1 ;FOB;85;13;22;22;22;1;1;RODOVIARIO;Não Averbado;;2024-02-28;0;926;623;;623;623;1;;303056066;32202382908126500014355151550292240108608888;Rejeitado;Schema Invalido;1;
2;10;2023-12-10 00:43:12;51;53;39,750000;15,000000;26032.43; 520.65 ; 26553.08 ;CIF;44;24;7;24;24;2;1;AEREO;Não Averbado;;2024-02-17;0;218;490;;218;218;1;;970852535;36202312290812650001435510856841700108532222;Aguardando retorno da Sefaz;Autorizado;1;
7;14;2022-03-17 04:33:36;24;18;44,650000;30,630000;9274.26; 278.23 ; 9552.49 ;CIF;38;15;12;15;15;1;1;AEREO;Não Averbado;;2024-02-20;0;720;64;;720;720;1;2024-03-02;855861977;39202232908126500014355146702470330108562222;Aguardando retorno da Sefaz;Autorizado;1;
22;14;2024-01-19 10:19:12;24;53;2,360000;53,960000;22157.05; 443.14 ; 22600.19 ;FOB;34;20;9;9;9;1;1;AEREO;Não Averbado;;2024-02-27;0;378;183;;183;183;1;2024-02-20;263621001;40202412908126500014355144799986700108999999;Rejeitado;Schema Invalido;1;
14;14;2023-03-19 17:02:24;42;35;23,010000;22,340000;5515.75; 165.47 ; 5681.22 ;FOB;37;15;3;3;3;3;1;RODOVIARIO;Averbado;1441293;2024-03-05;0;368;834;;834;834;1;2024-02-18;323854963;38202332908126500014355147403452260108998888;Aguardando retorno da Sefaz;Autorizado;1;
16;11;2023-12-10 21:07:12;53;43;13,580000;46,670000;6795.26; 203.86 ; 6999.12 ;FOB;77;22;14;14;14;2;1;AEREO;Não Averbado;;2024-03-01;0;291;666;;666;666;1;;491329190;27202312290812650001435511588299691010891333;Autorizado;Autorizado;1;
21;15;2022-10-28 23:45:36;27;32;31,330000;1,110000;29520.03; 590.4 ; 30110.43 ;FOB;86;3;17;17;17;2;1;RODOVIARIO;Averbado;982317;2024-02-20;0;900;555;;555;555;1;2024-02-21;982638910;39202210290812650001435515772922244010865000;Rejeitado;Schema Invalido;1;
24;13;2022-02-01 08:38:24;7;19;14,610000;23,410000;19926.97; 597.81 ; 20524.78 ;FOB;11;17;3;3;3;2;1;AEREO;Averbado;2212261;2024-03-03;0;680;477;;477;477;1;;632618830;51202222908126500014355136315663420108362222;Autorizado;Autorizado;1;
4;15;2022-07-08 12:14:24;34;44;8,240000;31,170000;31320.08; 939.6 ; 32259.68 ;CIF;21;5;16;5;5;2;1;AEREO;Não Averbado;;2024-03-04;0;868;820;;868;868;1;;505953435;12202272908126500014355159194979450108431111;Aguardando retorno da Sefaz;Autorizado;1;
24;13;2022-12-01 06:43:12;37;21;50,190000;3,400000;15362.54; 460.88 ; 15823.42 ;FOB;98;18;7;7;7;1;1;AEREO;Não Averbado;;2024-03-01;0;392;800;;800;800;1;2024-02-27;947435019;36202212290812650001435513961376040010861222;Rejeitado;Schema Invalido;1;
5;11;2022-03-17 10:19:12;51;20;44,440000;30,730000;8352.85; 167.06 ; 8519.91 ;FOB;24;6;2;2;2;1;1;AEREO;Não Averbado;;2024-02-29;0;305;848;;848;848;1;;665352561;44202232908126500014355118426641101083188888;Aguardando retorno da Sefaz;Autorizado;1;
22;11;2023-12-10 13:12:00;34;34;20,100000;15,690000;17895.95; 178.96 ; 18074.91 ;FOB;45;14;17;17;17;1;1;RODOVIARIO;Não Averbado;;2024-02-28;0;524;309;;309;309;1;;779259081;15202312290812650001435511238467561010882555;Aguardando retorno da Sefaz;Autorizado;1;
11;13;2023-10-12 15:50:24;6;50;48,020000;22,840000;20699.71; 620.99 ; 21320.7 ;CIF;28;3;25;3;3;3;1;RODOVIARIO;Averbado;841469;2024-03-03;0;740;738;;740;740;1;2024-02-17;497091659;32202310290812650001435513236163234010883222;Aguardando retorno da Sefaz;Autorizado;1;
8;15;2023-03-31 04:33:36;6;5;51,950000;52,210000;31753.01; 952.59 ; 32705.6 ;CIF;93;4;13;4;4;2;1;AEREO;Averbado;1169376;2024-02-19;0;570;536;;570;570;1;2024-03-03;123096443;39202332908126500014355155400460670108488888;Aguardando retorno da Sefaz;Autorizado;1;
13;12;2022-06-18 21:21:36;46;5;25,300000;52,640000;6237.6; 124.75 ; 6362.35 ;FOB;41;12;6;6;6;1;1;AEREO;Averbado;1721552;2024-02-22;0;385;40;;40;40;1;;669079278;26202262908126500014355122648931800108304444;Aguardando retorno da Sefaz;Autorizado;1;
2;11;2023-01-13 13:12:00;34;9;43,730000;5,150000;7877.6; 236.33 ; 8113.93 ;FOB;71;21;25;25;25;1;1;AEREO;Averbado;567168;2024-03-02;0;937;712;;712;712;1;;325979459;36202312908126500014355115145612440108483333;Aguardando retorno da Sefaz;Autorizado;1;
23;12;2022-04-22 02:38:24;33;8;40,450000;36,780000;12250.46; 245.01 ; 12495.47 ;FOB;81;9;4;4;4;1;1;AEREO;Não Averbado;;2024-02-20;0;166;467;;467;467;1;2024-02-14;788793182;36202242908126500014355125486940770108502222;Autorizado;Autorizado;1;
6;13;2022-04-09 23:02:24;28;27;23,170000;8,040000;17323.35; 346.47 ; 17669.82 ;CIF;60;22;16;22;22;3;1;AEREO;Averbado;444992;2024-02-25;0;360;684;;360;360;1;2024-03-02;206227692;18202242908126500014355131435132220108281111;Aguardando retorno da Sefaz;Autorizado;1;
4;12;2023-08-22 21:36:00;51;24;11,320000;26,510000;14205.86; 426.18 ; 14632.04 ;CIF;22;8;6;8;8;3;1;AEREO;Não Averbado;;2024-02-21;0;604;497;;604;604;1;;928013275;28202382908126500014355122197472040108424444;Autorizado;Autorizado;1;
13;11;2023-09-02 13:26:24;4;49;19,830000;53,730000;1970.33; 59.11 ; 2029.44 ;FOB;97;14;11;11;11;1;1;AEREO;Averbado;311085;2024-02-26;0;931;812;;812;812;1;;377157732;29202392908126500014355119234435500108226666;Autorizado;Autorizado;1;
16;10;2022-11-18 12:43:12;40;11;46,000000;44,270000;33433.07; 668.66 ; 34101.73 ;FOB;72;6;2;2;2;3;1;RODOVIARIO;Averbado;1188133;2024-02-21;0;937;646;;646;646;1;2024-02-14;646180850;14202211290812650001435510339401979010880222;Rejeitado;Schema Invalido;1;
24;12;2023-12-07 13:12:00;3;52;51,690000;36,580000;10577.16; 317.31 ; 10894.47 ;CIF;80;10;17;10;10;1;1;AEREO;Não Averbado;;2024-02-22;0;490;265;;490;490;1;;926058623;45202312290812650001435512155963890010873888;Autorizado;Autorizado;1;
1;12;2022-12-01 17:31:12;13;18;41,820000;12,760000;32989.61; 329.9 ; 33319.51 ;CIF;98;9;24;9;9;3;1;RODOVIARIO;Não Averbado;;2024-02-17;0;316;899;;316;316;1;2024-02-25;241048520;51202212290812650001435512753276764010882111;Aguardando retorno da Sefaz;Autorizado;1;
13;15;2023-11-22 00:00:00;10;28;21,200000;21,230000;32210.83; 322.11 ; 32532.94 ;CIF;22;10;12;10;10;2;1;RODOVIARIO;Averbado;115124;2024-02-24;0;434;354;;434;434;1;2024-03-03;434482369;41202311290812650001435515762223369010831777;Aguardando retorno da Sefaz;Autorizado;1;
24;14;2023-02-22 14:09:36;1;36;23,260000;33,910000;27210.4; 544.21 ; 27754.61 ;FOB;98;4;12;12;12;2;1;AEREO;Não Averbado;;2024-02-25;0;378;14;;14;14;1;;340159360;12202322908126500014355144288272600108483333;Autorizado;Autorizado;1;
8;12;2023-09-19 08:24:00;35;53;10,320000;31,710000;10831.45; 216.63 ; 11048.08 ;CIF;93;24;2;24;24;3;1;AEREO;Averbado;1350053;2024-02-28;0;64;604;;64;64;1;2024-02-24;330216706;21202392908126500014355128144516830108154444;Autorizado;Autorizado;1;
9;14;2022-03-06 19:26:24;42;27;35,490000;27,590000;31801.56; 954.05 ; 32755.61 ;CIF;16;24;3;24;24;1;1;AEREO;Não Averbado;;2024-02-14;0;527;998;;527;527;1;2024-02-14;173541457;35202232908126500014355147198493450108458888;Aguardando retorno da Sefaz;Autorizado;1;
6;12;2022-03-04 14:38:24;20;34;22,460000;8,950000;13529.98; 270.6 ; 13800.58 ;FOB;95;13;8;8;8;2;1;RODOVIARIO;Não Averbado;;2024-02-25;0;611;158;;158;158;1;;842752555;43202232908126500014355122661099740108341111;Autorizado;Autorizado;1;
9;15;2022-10-07 15:36:00;43;14;47,110000;33,150000;12456.54; 124.57 ; 12581.11 ;FOB;55;14;10;10;10;3;1;RODOVIARIO;Averbado;855644;2024-02-18;0;989;680;;680;680;1;;456495051;31202210290812650001435515484254620108970000;Aguardando retorno da Sefaz;Autorizado;1;
8;14;2022-08-07 15:36:00;8;52;48,780000;33,180000;20111.64; 402.23 ; 20513.87 ;FOB;49;13;6;6;6;1;1;RODOVIARIO;Não Averbado;;2024-02-20;0;282;48;;48;48;1;2024-03-04;961941980;15202282908126500014355141456742620108453333;Aguardando retorno da Sefaz;Autorizado;1;
10;14;2022-07-08 02:09:36;15;47;18,910000;50,980000;25668.45; 256.68 ; 25925.13 ;CIF;29;7;14;7;7;2;1;RODOVIARIO;Não Averbado;;2024-03-05;0;259;501;;259;259;1;2024-02-15;371174045;19202272908126500014355147509808600108244444;Autorizado;Autorizado;1;
12;13;2023-11-02 15:21:36;49;45;33,660000;5,620000;34764.51; 695.29 ; 35459.8 ;FOB;71;25;13;13;13;3;1;AEREO;Não Averbado;;2024-02-25;0;349;636;;636;636;1;2024-02-20;978828278;24202311290812650001435513936184132010893111;Aguardando retorno da Sefaz;Autorizado;1;
15;15;2023-08-09 01:26:24;17;48;42,970000;7,270000;3641.57; 72.83 ; 3714.4 ;FOB;30;23;20;20;20;2;1;AEREO;Averbado;2546527;2024-02-16;0;775;168;;168;168;1;2024-02-24;497786193;25202382908126500014355158064908701085500000;Autorizado;Autorizado;1;
21;10;2023-04-11 23:45:36;18;36;46,630000;26,070000;15949.57; 478.49 ; 16428.06 ;CIF;3;12;22;12;12;1;1;RODOVIARIO;Não Averbado;;2024-02-19;0;238;559;;238;238;1;;202341364;26202342908126500014355105906757701084200000;Aguardando retorno da Sefaz;Autorizado;1;
15;13;2023-09-18 01:12:00;48;50;19,990000;18,240000;6192.66; 61.93 ; 6254.59 ;FOB;62;19;8;8;8;1;1;RODOVIARIO;Averbado;1182345;2024-02-14;0;535;787;;787;787;1;2024-02-25;497975484;49202392908126500014355135687694200108563333;Autorizado;Autorizado;1;
9;11;2023-06-25 23:31:12;17;9;47,510000;32,180000;13239.84; 397.2 ; 13637.04 ;FOB;26;18;9;9;9;1;1;AEREO;Averbado;1396442;2024-02-17;0;911;685;;685;685;1;;188514532;13202362908126500014355111869420020108642222;Rejeitado;Schema Invalido;1;
9;14;2023-10-04 10:33:36;46;3;38,180000;3,560000;9006.65; 270.2 ; 9276.85 ;FOB;3;6;7;7;7;2;1;RODOVIARIO;Não Averbado;;2024-02-20;0;290;411;;411;411;1;;860684332;23202310290812650001435514915063980010831888;Autorizado;Autorizado;1;
17;12;2023-04-26 07:26:24;41;16;8,820000;25,080000;24349.45; 486.99 ; 24836.44 ;FOB;20;18;7;7;7;3;1;AEREO;Não Averbado;;2024-02-19;0;146;690;;690;690;1;2024-03-01;664626161;14202342908126500014355126571116630108767777;Aguardando retorno da Sefaz;Autorizado;1;
7;15;2022-06-01 06:00:00;42;28;27,270000;19,870000;10134.13; 101.34 ; 10235.47 ;CIF;73;4;25;4;4;3;1;AEREO;Averbado;410519;2024-02-14;0;407;290;;407;407;1;2024-02-21;247629480;11202262908126500014355151552264640108200000;Rejeitado;Schema Invalido;1;
20;15;2022-08-11 05:31:12;18;6;29,660000;19,610000;3297.85; 32.98 ; 3330.83 ;FOB;28;12;5;5;5;1;1;AEREO;Não Averbado;;2024-02-23;0;149;34;;34;34;1;2024-02-22;163019251;23202282908126500014355158437751200108855555;Aguardando retorno da Sefaz;Autorizado;1;
23;15;2022-03-05 14:24:00;55;7;39,730000;7,850000;33463.31; 1003.9 ; 34467.21 ;CIF;5;10;20;10;10;3;1;AEREO;Não Averbado;;2024-02-20;0;217;891;;217;217;1;;807065278;35202232908126500014355153821705720108736666;Rejeitado;Schema Invalido;1;
6;12;2024-01-16 14:24:00;43;48;15,790000;45,920000;9371.36; 187.43 ; 9558.79 ;CIF;26;7;1;7;7;3;1;AEREO;Não Averbado;;2024-02-25;0;872;455;;872;872;1;;467243410;42202412908126500014355125173675750108614444;Autorizado;Autorizado;1;
13;11;2022-09-26 18:00:00;44;5;46,770000;40,940000;30394.4; 303.94 ; 30698.34 ;FOB;58;19;25;25;25;3;1;RODOVIARIO;Não Averbado;;2024-02-17;0;284;401;;401;401;1;2024-02-14;374053261;53202292908126500014355117217515890108560000;Autorizado;Autorizado;1;
22;12;2022-10-18 08:24:00;1;36;54,780000;37,360000;13219.57; 264.39 ; 13483.96 ;FOB;1;3;20;20;20;3;1;AEREO;Não Averbado;;2024-02-20;0;638;25;;25;25;1;2024-02-18;519306823;30202210290812650001435512514246017010811777;Rejeitado;Schema Invalido;1;
13;13;2022-04-30 20:24:00;7;40;11,940000;6,370000;24679.86; 493.6 ; 25173.46 ;CIF;59;13;14;13;13;1;1;AEREO;Averbado;350924;2024-02-24;0;456;879;;456;456;1;;122110830;52202242908126500014355131403222650108482222;Autorizado;Autorizado;1;
4;15;2023-07-15 04:19:12;3;27;16,570000;23,610000;9122.28; 182.45 ; 9304.73 ;CIF;96;23;4;23;23;3;1;RODOVIARIO;Averbado;1248525;2024-02-26;0;803;494;;803;803;1;2024-02-19;368847751;37202372908126500014355157587547060108574444;Aguardando retorno da Sefaz;Autorizado;1;
12;14;2023-08-22 17:16:48;37;28;48,980000;38,830000;1803.23; 36.06 ; 1839.29 ;FOB;39;2;2;2;2;2;1;AEREO;Não Averbado;;2024-02-26;0;861;384;;384;384;1;2024-02-26;942193632;20202382908126500014355145112707990108467777;Aguardando retorno da Sefaz;Autorizado;1;
7;10;2023-05-04 00:43:12;6;17;20,720000;13,300000;25738.36; 257.38 ; 25995.74 ;CIF;42;18;18;18;18;3;1;AEREO;Averbado;2585996;2024-02-29;0;362;272;;362;362;1;2024-02-15;365958968;33202352908126500014355105493541201084066666;Rejeitado;Schema Invalido;1;
18;14;2023-01-22 14:38:24;30;36;43,810000;42,950000;10655.86; 213.12 ; 10868.98 ;FOB;16;15;15;15;15;3;1;AEREO;Não Averbado;;2024-02-28;0;364;791;;791;791;1;;455650631;49202312908126500014355145454749500108886666;Autorizado;Autorizado;1;
3;15;2022-07-26 12:57:36;53;18;25,220000;38,600000;9128.18; 273.85 ; 9402.03 ;CIF;96;7;17;7;7;1;1;RODOVIARIO;Não Averbado;;2024-02-29;0;131;562;;131;131;1;;226067219;36202272908126500014355158492242210108689999;Aguardando retorno da Sefaz;Autorizado;1;
1;11;2023-09-06 22:04:48;4;9;41,690000;43,550000;14078.49; 140.78 ; 14219.27 ;CIF;53;22;2;22;22;2;1;RODOVIARIO;Averbado;1439332;2024-02-28;0;460;666;;460;460;1;2024-02-26;735260179;22202392908126500014355111686395501084099999;Aguardando retorno da Sefaz;Autorizado;1;
23;12;2023-10-31 01:26:24;17;22;22,630000;38,530000;11907.77; 357.23 ; 12265 ;FOB;70;18;3;3;3;1;1;AEREO;Não Averbado;;2024-02-28;0;532;214;;214;214;1;;522708036;12202310290812650001435512993045031010811000;Rejeitado;Schema Invalido;1;
15;14;2023-02-11 14:38:24;2;24;9,620000;31,730000;30189.65; 301.9 ; 30491.55 ;FOB;9;19;5;5;5;3;1;RODOVIARIO;Averbado;981327;2024-02-29;0;966;797;;797;797;1;;671097594;34202322908126500014355144156689560108204444;Autorizado;Autorizado;1;
1;12;2023-10-25 03:36:00;46;30;29,250000;15,000000;23844.27; 476.89 ; 24321.16 ;CIF;87;19;19;19;19;1;1;RODOVIARIO;Não Averbado;;2024-02-28;0;192;679;;192;192;1;2024-02-23;717465856;52202310290812650001435512584373864010833444;Autorizado;Autorizado;1;
